Word,Frequency,Lemma,POS,Gloss,Morphemes
უზის,1,ჯექ/ჯდა ზის,VERB,sat/sits,უ-ზი-ს
ჩავჯდები,1,ჯექ/ჯდა ზის,VERB,sat/sits,ჩა-ვ-ჯდ-ებ-ი
ჩაჯდა,1,ჯექ/ჯდა ზის,VERB,sits,ჩა-ჯდ-ა
ჩაჯდები,1,ჯექ/ჯდა ზის,VERB,sits,ჩა-ჯდ-ებ-ი
ჩაჯდეს,1,ჯექ/ჯდა ზის,VERB,sits,ჩა-ჯდ-ე-ს
ჩჯდა,1,ჯექ/ჯდა ზის,VERB,sits,ჩ-ჯდ-ა
გააჯოჯოხეთეს,1,ჯოჯოხეთდება აჯოჯოხეთებს,VERB,makes/becomes hellish,გა-ა-ჯოჯოხეთ-ეს
გავს,2,ჰგავს,VERB,resembles,გ-ავ-ს
ჰგავს,2,ჰგავს,VERB,resembles,ჰ-გავ-ს
გგავს,1,ჰგავს,VERB,resembles,გ-გავ-ს
გვანან,1,ჰგავს,VERB,resembles,გვ-ან-ან
გგონია,1,ჰგონია,VERB,thinks/believes,გ-გონ-ი-ა
მეგონა,1,ჰგონია,VERB,thinks/believes,მ-ეგონ-ა
გავკრათ,1,ჰკრავს,VERB,hits,გა-ვ-კრ-ა-თ
აქვს,89,ჰქონდა აქვს ექნება,VERB,has/had/will have,ა-ქვ-ს
გაქვს,31,ჰქონდა აქვს ექნება,VERB,has/had/will have,გ-ა-ქვ-ს
მაქვს,25,ჰქონდა აქვს ექნება,VERB,has/had/will have,მ-ა-ქვ-ს
გვაქვს,9,ჰქონდა აქვს ექნება,VERB,has/had/will have,გვ-ა-ქვ-ს
ჰქონდა,5,ჰქონდა აქვს ექნება,VERB,has/had/will have,ჰ-ქონ-დ-ა
ჰქონდათ,4,ჰქონდა აქვს ექნება,VERB,has/had/will have,ჰ-ქონ-დ-ა-თ
მქონდა,3,ჰქონდა აქვს ექნება,VERB,has/had/will have,მ-ქონ-დ-ა
ჰქონდეს,2,ჰქონდა აქვს ექნება,VERB,has/had/will have,ჰ-ქონ-დე-ს
გააქვს,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,გა-ა-ქვ-ს
გაქვსო,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,გ-ა-ქვ-ს-ო
გქონდა,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,გ-ქონ-დ-ა
ექნებათ,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,ე-ქნ-ებ-ა-თ
ექნება,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,ე-ქნ-ებ-ა
მექნება,1,ჰქონდა აქვს ექნება,VERB,has/had/will have,მ-ე-ქნ-ებ-ა
გვყავს,3,ჰყავს,VERB,has (for animate objects),გვ-ყავ-ს
ჰყავდა,3,ჰყავს,VERB,has (for animate objects),ჰ-ყავ-დ-ა
ჰყავს,3,ჰყავს,VERB,has (for animate objects),ჰ-ყავ-ს
გყავდა,2,ჰყავს,VERB,has (for animate objects),გ-ყავ-დ-ა
მყავს,2,ჰყავს,VERB,has (for animate objects),მ-ყავ-ს
გყავს,1,ჰყავს,VERB,has (for animate objects),გ-ყავ-ს
ჰყავთ,1,ჰყავს,VERB,has (for animate objects),ჰ-ყავ-თ
გაშორებულია,1,გაშორებული,PTCPL,separated,გა-შორ-ებულ-ი-ა
დასამთავრებელი,4,დასამთავრებელი,PTCPL,to be finished,და-სა-მთავრ-ებელ-ი
მიმხმარი,1,მიმხმარი,PTCPL,caked,მი-მ-ხმ-არ-ი
მოსაწმენდი,1,მოსაწმენდი,PTCPL,to be moped,მო-სა-წმენდ-ი
მოსულები,1,მოსული,PTCPL,the one who came,მო-სულ-ებ-ი
ზევიდან,3,ზევიდან,PTCL,from where,ზევ-იდან
არ,512,კი არ,PTCL,not,არ
კი,192,კი არ,PTCL,not,კი
ყ,1,ყ,PTCL,y (sound),ყ
სანდრე,41,ალექსანდრე,PROPN,Alexander,სანდრე
სანდრიკო,5,ალექსანდრე,PROPN,Alexander,სანდრ-იკო
სანდე,1,ალექსანდრე,PROPN,Alexander,სანდე
სანდიკო,1,ალექსანდრე,PROPN,Alexander,სანდ-იკო
სანდრეს,1,ალექსანდრე,PROPN,Alexander,სანდრე-ს
სანდრიკოს,1,ალექსანდრე,PROPN,Alexander,სანდრ-იკო-ს
სანდრი,1,ალექსანდრე,PROPN,Alexander,სანდრი
სანდრუკა,1,ალექსანდრე,PROPN,Alexander,სანდრ-უკა
ანასთან,1,ანა,PROPN,Ann,ანა-ს-თან
აფრიკაში,9,აფრიკა,PROPN,Africa,აფრიკა-ში
გაბი,43,გაბრიელა,PROPN,Gabriela,გაბი
გაბრიელა,12,გაბრიელა,PROPN,Gabriela,გაბრიელა
გაბიმ,1,გაბრიელა,PROPN,Gabriela,გაბი-მ
გაბის,1,გაბრიელა,PROPN,Gabriela,გაბი-ს
გაბრიელამ,1,გაბრიელა,PROPN,Gabriela,გაბრიელა-მ
გერმანიაში,5,გერმანია,PROPN,Germany,გერმანია-ში
გერმანიიდან,1,გერმანია,PROPN,Germany,გერმანი-იდან
გიო,3,გიორგი,PROPN,Giorgi (name),გიო
დათუნიას,2,დათუნა,PROPN,Datuna (name),დათ-უნია-ს
დათუნია,2,დათუნა,PROPN,Datuna (name),დათ-უნია
დელია,26,დელი (დელია),PROPN,Deli/Delia (name),დელი-ა
დელი,18,დელი (დელია),PROPN,Deli/Delia (name),დელი
დოდის,3,დოდი,PROPN,Dodi (name),დოდი-ს
დუჩიმ,1,დუჩი,PROPN,Duchi (name),დუჩი-მ
დუჩის,1,დუჩი,PROPN,Duchi (name),დუჩი-ს
დუჩი,1,დუჩი,PROPN,Duchi (name),დუჩი
ეთერსა,2,ეთერი,PROPN,Eteri (name),ეთერ-სა
ეთერს,2,ეთერი,PROPN,Eteri (name),ეთერ-ს
ეთერსაც,1,ეთერი,PROPN,Eteri (name),ეთერ-ს-ა-ც
ელე,4,ელენე,PROPN,Elene (proper name),ელე
ერეკლემ,1,ერეკლე,PROPN,Erekle,ერეკლე-მ
თბილისში,2,თბილისი,PROPN,Tbilisi (city),თბილის-ში
თექთურმანიძეს,1,თექთურმანიძე,PROPN,Tekturmanidze,თექთურმანიძე-ს
თუთიკო,5,თუთიკო,PROPN,Tutiko (proper name),თუთ-იკო
იამზესაც,1,იამზე,PROPN,Iamze (name),იამზე-ს-ა-ც
იამზეს,1,იამზე,PROPN,Iamze (name),იამზე-ს
ილიას,1,ილია,PROPN,Ilia (name),ილია-ს
ილია,1,ილია,PROPN,Ilia (name),ილია
ირას,1,ირა,PROPN,Erekle,ირა-ს
ირაკლი,8,ირაკლი,PROPN,Irakli (proper name),ირაკლი
ირაკლის,2,ირაკლი,PROPN,Irakli (proper name),ირაკლი-ს
ირაკლისაც,1,ირაკლი,PROPN,Irakli (name),ირაკლი-ს-ა-ც
ირაკლისია,1,ირაკლი,PROPN,Irakli (name),ირაკლი-ს-ი-ა
ირაკლიც,1,ირაკლი,PROPN,Irakli (proper name),ირაკლი-ც
კვარაცხელია,5,კვარაცხელია,PROPN,Kvaratskhelia (surname),კვარაცხელია
კომბლე,4,კომბლე,PROPN,Komble,კომბლე
კომბლეს,3,კომბლე,PROPN,Komble,კომბლე-ს
კოტე,3,კონსტანტინე,PROPN,Constantine,კოტე
კოპალა,4,კოპალა,PROPN,Kopala,კოპალა
კოპალამ,2,კოპალა,PROPN,Kopala,კოპალა-მ
კოპალას,2,კოპალა,PROPN,Kopala,კოპალა-ს
ლილე,3,ლილე,PROPN,Lile (name),ლილე
მათე,61,მათე,PROPN,Mate (proper name),მათე
მათემ,1,მათე,PROPN,Mate (proper name),მათე-მ
მაიკო,3,მაია,PROPN,Maia (name),მა-იკო
მანანა,30,მანანა,PROPN,Manana (proper name),მანანა
მანანასთან,2,მანანა,PROPN,Manana (proper name),მანანა-ს-თან
მანანასაც,1,მანანა,PROPN,Manana (proper name),მანანა-ს-ა-ც
მანანაც,1,მანანა,PROPN,Manana (proper name),მანანა-ც
მა-ნა-ნა,1,მანანა,PROPN,Manana,მა-ნა-ნა
მარგო,2,მარგო,PROPN,Margo,მარგო
მარიამ,4,მარიამ,PROPN,Mariam (proper name),მარიამ
მარიამი,2,მარიამ,PROPN,Mariam (proper name),მარიამ-ი
მარიამს,2,მარიამ,PROPN,Mariam (proper name),მარიამ-ს
მარიამის,1,მარიამ,PROPN,Mariam (proper name),მარიამ-ის
მარიამმა,1,მარიამ,PROPN,Mariam (proper name),მარიამ-მა
მარსი,2,მარსი,PROPN,Mars,მარს-ი
მარსია,1,მარსი,PROPN,Mars,მარს-ი-ა
მაშას,1,მაშა,PROPN,Masha,მაშა-ს
მერკურია,2,მერკური,PROPN,Mercury,მერკურ-ი-ა
მიშოს,6,მიშო,PROPN,Misho (nickname),მიშო-ს
მიშომ,5,მიშო,PROPN,Misho (nickname),მიშო-მ
მიშო,2,მიშო,PROPN,Misho (nickname),მიშო
მორზეს,2,მორზე,PROPN,Morse,მორზე-ს
ნანა,19,ნანა,PROPN,Nana (proper name),ნანა
ნანას,11,ნანა,PROPN,Nana (proper name),ნანა-ს
ანა,9,ნანა,PROPN,Nana (proper name),ანა
ნანასთან,1,ნანა,PROPN,Nana (proper name),ნანა-ს-თან
ნანასი,1,ნანა,PROPN,Nana (proper name),ნანა-ს-ი
ნაცარქექიაც,1,ნაცარქექია,PROPN,Natsarqeqia (character),ნაცარქექია-ც
ნაცარქექია,1,ნაცარქექია,PROPN,Natsarqeqia (character),ნაცარქექია
ნიკოს,3,ნიკოლოზი,PROPN,Nikoloz (name),ნიკო-ს
ნინო,36,ნინო,PROPN,Nino (proper name),ნინო
ნინომ,5,ნინო,PROPN,Nino (proper name),ნინო-მ
ნინოს,2,ნინო,PROPN,Nino (proper name),ნინო-ს
ნოდარი,1,ნოდარი,PROPN,Nodari (name),ნოდარ-ი
